LN_part1_0000713|La sécheresse a des conséquences à l’échelle mondiale.|La sécheresse a des conséquences à l’échelle mondiale.
LN_part1_0000714|Les digues sautent les unes après les autres…|Les digues sautent les unes après les autres…
LN_part1_0000715|Il manque en effet en France vingt mille places de soins palliatifs.|Il manque en effet en France vingt mille places de soins palliatifs.
LN_part1_0000716|Je pense que nous pourrions, là aussi, faire une économie.|Je pense que nous pourrions, là aussi, faire une économie.
LN_part1_0000717|Ces obligations s’appliquent aussi aux médias vidéo et aux réseaux numériques.|Ces obligations s’appliquent aussi aux médias vidéo et aux réseaux numériques.
LN_part1_0000718|Pour vous, la France est en retard par rapport à ses voisins européens.|Pour vous, la France est en retard par rapport à ses voisins européens.
LN_part1_0000719|Las, nous n’avons pas eu gain de cause.|Las, nous n’avons pas eu gain de cause.
LN_part1_0000720|Ce plafond, très significatif voire excessif, a suscité de vives réactions.|Ce plafond, très significatif voire excessif, a suscité de vives réactions.
LN_part1_0000721|Il était devenu urgent que notre droit intègre ces révolutions.|Il était devenu urgent que notre droit intègre ces révolutions.
LN_part1_0000722|Mais au niveau de notre famille politique, nous continuons à maintenir cette position.|Mais au niveau de notre famille politique, nous continuons à maintenir cette position.
LN_part1_0000723|Hervé Mariton, il est très rare que je partage votre point de vue…|Hervé Mariton, il est très rare que je partage votre point de vue…
LN_part1_0000724|La parole est à Monsieur Olivier Veran.|La parole est à Monsieur Olivier Veran.
LN_part1_0000725|Il faut que les candidats sachent à quoi s’en tenir.|Il faut que les candidats sachent à quoi s’en tenir.
LN_part1_0000726|Bien sûr, ce show room n’a pas une dimension Lorraine, ni même française, mais européenne.|Bien sûr, ce show room n’a pas une dimension Lorraine, ni même française, mais européenne.
LN_part1_0000727|Nous savons tous les conséquences sanitaires d’un logement insalubre.|Nous savons tous les conséquences sanitaires d’un logement insalubre.
LN_part1_0000728|L’État ne se désengage pas, comme je l’ai lu.|L’État ne se désengage pas, comme je l’ai lu.
LN_part1_0000729|La production européenne a chuté de vingt cinq pour cent depuis deux mille huit.|La production européenne a chuté de vingt cinq pour cent depuis deux mille huit.
LN_part1_0000730|Des articles sont déjà parus dans la presse à ce sujet il y a de cela quelque temps.|Des articles sont déjà parus dans la presse à ce sujet il y a de cela quelque temps.
LN_part1_0000731|La reprise d’une entreprise est souvent un processus long et semé d’embûches.|La reprise d’une entreprise est souvent un processus long et semé d’embûches.
LN_part1_0000732|Mais tel n’est pas le cas dans les conseils généraux.|Mais tel n’est pas le cas dans les conseils généraux.
LN_part1_0000733|Ce texte change la donne et l’état d’esprit.|Ce texte change la donne et l’état d’esprit.
LN_part1_0000734|Au-delà de douze années de détention, la plus-value est estimée à zéro euro.|Au-delà de douze années de détention, la plus-value est estimée à zéro euro.
LN_part1_0000735|À un moment donné, il faut choisir.|À un moment donné, il faut choisir.
LN_part1_0000736|Pas tout à fait, c’est pourquoi il faut encore travailler.|Pas tout à fait, c’est pourquoi il faut encore travailler.
LN_part1_0000737|Ma tâche, chers collègues, est donc bien ardue.|Ma tâche, chers collègues, est donc bien ardue.
LN_part1_0000738|Le domaine des arts visuels est notamment très développé.|Le domaine des arts visuels est notamment très développé.
LN_part1_0000739|Essayons de rester le plus proche de la réalité.|Essayons de rester le plus proche de la réalité.
LN_part1_0000740|Les réponses à ces questions sont trop incertaines.|Les réponses à ces questions sont trop incertaines.
LN_part1_0000741|S’il faut les dissoudre, nous le ferons.|S’il faut les dissoudre, nous le ferons.
LN_part1_0000742|Je suis moi-même fonctionnaire !|Je suis moi-même fonctionnaire !
LN_part1_0000743|Heureusement pour votre bail à Matignon.|Heureusement pour votre bail à Matignon.
LN_part1_0000744|C’est un sujet extrêmement important, mais tout aussi délicat.|C’est un sujet extrêmement important, mais tout aussi délicat.
LN_part1_0000745|J’en ai moi-même acheté.|J’en ai moi-même acheté.
LN_part1_0000746|Une chose est certaine : ces propos sont inqualifiables.|Une chose est certaine : ces propos sont inqualifiables.
LN_part1_0000747|Cette année, de petites grands-mères ont, pour la première fois, payé des impôts.|Cette année, de petites grands-mères ont, pour la première fois, payé des impôts.
LN_part1_0000748|Pourquoi faisons-nous cette réforme ?|Pourquoi faisons-nous cette réforme ?
LN_part1_0000749|Elles ont de quoi être inquiètes, car la confusion demeure.|Elles ont de quoi être inquiètes, car la confusion demeure.
LN_part1_0000750|Jean-Yves Le Bouillonnec s’en souvient.|Jean-Yves Le Bouillonnec s’en souvient.
LN_part1_0000751|J’en viens maintenant aux recettes, en forte hausse, de l’année deux mille treize.|J’en viens maintenant aux recettes, en forte hausse, de l’année deux mille treize.
LN_part1_0000752|Cinq groupes ont appelé à la suppression de l’article quatre.|Cinq groupes ont appelé à la suppression de l’article quatre.
LN_part1_0000753|C’est un point prioritaire pour Vincent Peillon et moi-même.|C’est un point prioritaire pour Vincent Peillon et moi-même.
LN_part1_0000754|Deux jeunes Strasbourgeois ont déjà trouvé la mort en Syrie.|Deux jeunes Strasbourgeois ont déjà trouvé la mort en Syrie.
LN_part1_0000755|Ce traité n’est qu’un élément du paquet européen, un préalable.|Ce traité n’est qu’un élément du paquet européen, un préalable.
LN_part1_0000756|Les plus optimistes, ce soir, pourraient dire qu’enfin, vous avez choisi.|Les plus optimistes, ce soir, pourraient dire qu’enfin, vous avez choisi.
LN_part1_0000757|L’accueil chaleureux que ces orientations ont reçu…|L’accueil chaleureux que ces orientations ont reçu…
LN_part1_0000758|Une fois encore, l’égalité des droits entre les générations du feu n’est pas respectée.|Une fois encore, l’égalité des droits entre les générations du feu n’est pas respectée.
LN_part1_0000759|Nous en avons parlé longuement hier.|Nous en avons parlé longuement hier.
LN_part1_0000760|Vous avez fait un peu d’esbroufe.|Vous avez fait un peu d’esbroufe.
LN_part1_0000761|Nous avons donc fait des jeunes la priorité du quinquennat.|Nous avons donc fait des jeunes la priorité du quinquennat.
LN_part1_0000762|Des négociations ont lieu en ce moment entre les pêcheurs et la Commission européenne.|Des négociations ont lieu en ce moment entre les pêcheurs et la Commission européenne.
LN_part1_0000763|« C’est inacceptable », a déclaré Monsieur Hollande, il y a quarante-huit heures.|« C’est inacceptable », a déclaré Monsieur Hollande, il y a quarante-huit heures.
LN_part1_0000764|Dix, douze centimes tout au plus.|Dix, douze centimes tout au plus.
LN_part1_0000765|Il est toujours obligé d’échanger le bien ou de le rembourser.|Il est toujours obligé d’échanger le bien ou de le rembourser.
LN_part1_0000766|Siège d’institution, lieu de pouvoir, la mairie est aussi un lieu symbolique.|Siège d’institution, lieu de pouvoir, la mairie est aussi un lieu symbolique.
LN_part1_0000767|Puissiez-vous entendre ce que tout le monde cherche à vous dire sur le terrain.|Puissiez-vous entendre ce que tout le monde cherche à vous dire sur le terrain.
LN_part1_0000768|Venons-en à l’échec français.|Venons-en à l’échec français.
LN_part1_0000769|Voilà pourquoi il faut aider l’agriculture.|Voilà pourquoi il faut aider l’agriculture.
LN_part1_0000770|Monsieur Apparu a parlé de la diminution du volume.|Monsieur Apparu a parlé de la diminution du volume.
LN_part1_0000771|Au-delà des chiffres, l’accès aux armes progresse de façon inquiétante.|Au-delà des chiffres, l’accès aux armes progresse de façon inquiétante.
LN_part1_0000772|Je n’arrive pas vraiment à comprendre votre raisonnement.|Je n’arrive pas vraiment à comprendre votre raisonnement.
LN_part1_0000773|C’est en-dehors du cadre de cette loi.|C’est en-dehors du cadre de cette loi.
LN_part1_0000774|Aucun gouvernement de gauche n’avait encore attaqué à ce point le code du travail.|Aucun gouvernement de gauche n’avait encore attaqué à ce point le code du travail.
LN_part1_0000775|Pire : c’est un mensonge !|Pire : c’est un mensonge !
LN_part1_0000776|C’est une honte et vous ne tromperez personne.|C’est une honte et vous ne tromperez personne.
LN_part1_0000777|Pour les commerçants qui démarrent, les locaux en trois six neuf sont hors de portée.|Pour les commerçants qui démarrent, les locaux en trois six neuf sont hors de portée.
LN_part1_0000778|C’est aussi un gage de réussite.|C’est aussi un gage de réussite.
LN_part1_0000779|On ne peut pas tout obtenir avec cette loi.|On ne peut pas tout obtenir avec cette loi.
LN_part1_0000780|Là où vous criez au succès il n’y a au fond que des échecs.|Là où vous criez au succès il n’y a au fond que des échecs.
LN_part1_0000781|La parole est à Monsieur Daniel Goldberg, pour soutenir l’amendement numéro quarante et un.|La parole est à Monsieur Daniel Goldberg, pour soutenir l’amendement numéro quarante et un.
LN_part1_0000782|La parole est à Monsieur Yves Jégo, pour soutenir l’amendement numéro quatre cents vingt et un.|La parole est à Monsieur Yves Jégo, pour soutenir l’amendement numéro quatre cents vingt et un.
LN_part1_0000783|Cela vaut pour l’Irak et d’autres régions du Proche et du Moyen-Orient.|Cela vaut pour l’Irak et d’autres régions du Proche et du Moyen-Orient.
LN_part1_0000784|C’est un petit pas, accompagné de beaucoup de cafouillages et d’erreurs.|C’est un petit pas, accompagné de beaucoup de cafouillages et d’erreurs.
LN_part1_0000785|Le second enjeu est financier.|Le second enjeu est financier.
LN_part1_0000786|Ils ont malheureusement été rejetés.|Ils ont malheureusement été rejetés.
LN_part1_0000787|Le quinze septembre, une banque américaine, Lehman Brothers, fait faillite.|Le quinze septembre, une banque américaine, Lehman Brothers, fait faillite.
LN_part1_0000788|Vous êtes au milieu du gué.|Vous êtes au milieu du gué.
LN_part1_0000789|Autre exemple : « relations avec une entreprise liée ».|Autre exemple : « relations avec une entreprise liée ».
LN_part1_0000790|N’oubliez pas la loi sur le handicap !|N’oubliez pas la loi sur le handicap !
LN_part1_0000791|Depuis deux mille onze le transport aérien a renoué avec la croissance.|Depuis deux mille onze le transport aérien a renoué avec la croissance.
LN_part1_0000792|Nous avions mis une limite de cinq cents mètres.|Nous avions mis une limite de cinq cents mètres.
LN_part1_0000793|Le dispositif monte en puissance.|Le dispositif monte en puissance.
LN_part1_0000794|C’est un bon choix, et une nécessité.|C’est un bon choix, et une nécessité.
LN_part1_0000795|Alors, de deux choses l’une.|Alors, de deux choses l’une.
LN_part1_0000796|Certains écarts relevés pour des yaourts peuvent même atteindre vingt-cinq jours.|Certains écarts relevés pour des yaourts peuvent même atteindre vingt-cinq jours.
LN_part1_0000797|Madame Greff est partie, c’est dommage !|Madame Greff est partie, c’est dommage !
LN_part1_0000798|Ils révèlent une vérité simple : la gauche gère bien les comptes de la nation.|Ils révèlent une vérité simple : la gauche gère bien les comptes de la nation.
LN_part1_0000799|Quoi qu’il en soit, ces prestations augmentent.|Quoi qu’il en soit, ces prestations augmentent.
LN_part1_0000800|Aucun chercheur ne peut ainsi s’engager sur l’avenir.|Aucun chercheur ne peut ainsi s’engager sur l’avenir.
LN_part1_0000801|Or, deux mille quatorze peut donner un souffle nouveau au projet européen.|Or, deux mille quatorze peut donner un souffle nouveau au projet européen.
LN_part1_0000802|Nous avons encore du temps.|Nous avons encore du temps.
LN_part1_0000803|Il me revient de vous le montrer pour ce qui concerne la branche famille.|Il me revient de vous le montrer pour ce qui concerne la branche famille.
LN_part1_0000804|Ma seconde question est d’actualité.|Ma seconde question est d’actualité.
LN_part1_0000805|Si encore cela est rendu obligatoire, à la limite, on pourrait en discuter.|Si encore cela est rendu obligatoire, à la limite, on pourrait en discuter.
LN_part1_0000806|C’est donc un bon amendement.|C’est donc un bon amendement.
LN_part1_0000807|La circulaire ajoutait que de nouveaux effectifs y seraient consacrés.|La circulaire ajoutait que de nouveaux effectifs y seraient consacrés.
LN_part1_0000808|Dans les camps de réfugiés, j’ai écouté les témoignages.|Dans les camps de réfugiés, j’ai écouté les témoignages.
LN_part1_0000809|Ce signal négatif constitue une rupture de confiance totale.|Ce signal négatif constitue une rupture de confiance totale.
LN_part1_0000810|Monsieur Chassaigne a oublié de demander un scrutin public.|Monsieur Chassaigne a oublié de demander un scrutin public.
LN_part1_0000811|Les parachutages de candidats sont là pour en témoigner.|Les parachutages de candidats sont là pour en témoigner.
LN_part1_0000812|D’ores et déjà, deux fondamentaux sont acquis.|D’ores et déjà, deux fondamentaux sont acquis.
LN_part1_0000813|Ensuite, l’outil de travail, avec plafond ou non, le débat a eu lieu, je n’y reviens pas.|Ensuite, l’outil de travail, avec plafond ou non, le débat a eu lieu, je n’y reviens pas.
LN_part1_0000814|Dans l’amendement nous intégrons donc cette jurisprudence.|Dans l’amendement nous intégrons donc cette jurisprudence.
LN_part1_0000815|C’est une option que nous continuons à examiner.|C’est une option que nous continuons à examiner.
LN_part1_0000816|Pour les traiter, elles peuvent demander une délégation de compétences ou une adaptation.|Pour les traiter, elles peuvent demander une délégation de compétences ou une adaptation.
LN_part1_0000817|Il s’agit là d’un travail lourd, qui nécessite qu’on lui consacre du temps.|Il s’agit là d’un travail lourd, qui nécessite qu’on lui consacre du temps.
LN_part1_0000818|Nous devrions réfléchir sur ce point.|Nous devrions réfléchir sur ce point.
LN_part1_0000819|Il faut donc le voter avec enthousiasme !|Il faut donc le voter avec enthousiasme !
LN_part1_0000820|C’est donc de bon augure.|C’est donc de bon augure.
LN_part1_0000821|Nous avions bien entamé l’après-midi.|Nous avions bien entamé l’après-midi.
LN_part1_0000822|C’est la vie qui tranchera.|C’est la vie qui tranchera.
LN_part1_0000823|Il serait dommage de renoncer parce qu’on a dépassé la deadline.|Il serait dommage de renoncer parce qu’on a dépassé la deadline.
LN_part1_0000824|Savez-vous ce qu’est, aujourd’hui, le mariage gris ?|Savez-vous ce qu’est, aujourd’hui, le mariage gris ?
LN_part1_0000825|Ce texte propose bien une avancée.|Ce texte propose bien une avancée.
LN_part1_0000826|Il faut distinguer deux choses : d’un côté le dispositif juridique, de l’autre le fond.|Il faut distinguer deux choses : d’un côté le dispositif juridique, de l’autre le fond.
LN_part1_0000827|Les nuits ont été longues, celle-ci particulièrement.|Les nuits ont été longues, celle-ci particulièrement.
LN_part1_0000828|Là encore, nous ne sommes guère convaincus par cet argument.|Là encore, nous ne sommes guère convaincus par cet argument.
LN_part1_0000829|C’est cette option que nous garderons.|C’est cette option que nous garderons.
LN_part1_0000830|Ou le budget est sincère ou il ne l’est pas.|Ou le budget est sincère ou il ne l’est pas.
LN_part1_0000831|Vos efforts que vous qualifiez « d’historiques » ne sont en rien historiques.|Vos efforts que vous qualifiez « d’historiques » ne sont en rien historiques.
LN_part1_0000832|Une telle évolution va dans le bon sens.|Une telle évolution va dans le bon sens.
LN_part1_0000833|La réforme du collège ne peut se faire au forceps.|La réforme du collège ne peut se faire au forceps.
LN_part1_0000834|Les jeunes doivent être bien dans leur langue.|Les jeunes doivent être bien dans leur langue.
LN_part1_0000835|Faites attention !|Faites attention !
LN_part1_0000836|Ainsi, on gagnerait du temps.|Ainsi, on gagnerait du temps.
LN_part1_0000837|Je m’interroge sur ce seuil, que je juge personnellement très élevé.|Je m’interroge sur ce seuil, que je juge personnellement très élevé.
LN_part1_0000838|La sous-traitance est une question majeure.|La sous-traitance est une question majeure.
LN_part1_0000839|De toute façon, la négociation sera longue, de l’ordre de cinq à six ans.|De toute façon, la négociation sera longue, de l’ordre de cinq à six ans.
LN_part1_0000840|L’égalité de traitement sera donc garantie.|L’égalité de traitement sera donc garantie.
LN_part1_0000841|Là, on verrouille de nouveau.|Là, on verrouille de nouveau.
LN_part1_0000842|Enfin, le dispositif gère les effets d’aubaine.|Enfin, le dispositif gère les effets d’aubaine.
LN_part1_0000843|La finance de l’ombre prospère hors de toute contrainte.|La finance de l’ombre prospère hors de toute contrainte.
LN_part1_0000844|Fin novembre, nous en serons à huit mille contrats signés.|Fin novembre, nous en serons à huit mille contrats signés.
LN_part1_0000845|Toute la question est de savoir pourquoi on permet cette mobilité.|Toute la question est de savoir pourquoi on permet cette mobilité.
LN_part1_0000846|Vous cherchiez un choc de confiance pour soutenir la demande.|Vous cherchiez un choc de confiance pour soutenir la demande.
LN_part1_0000847|Nous voulons que ce débat ait lieu au grand jour.|Nous voulons que ce débat ait lieu au grand jour.
LN_part1_0000848|On souhaite leur donner une nouvelle impulsion.|On souhaite leur donner une nouvelle impulsion.
LN_part1_0000849|C’est pourquoi j’invite chacun d’entre vous, sur tous les bancs, à en tenir compte.|C’est pourquoi j’invite chacun d’entre vous, sur tous les bancs, à en tenir compte.
LN_part1_0000850|Nous sommes en train de créer une nouvelle niche.|Nous sommes en train de créer une nouvelle niche.
LN_part1_0000851|Les députés du Front de gauche ne le pensent pas.|Les députés du Front de gauche ne le pensent pas.
LN_part1_0000852|La parole est à Madame Marie-Louise Fort.|La parole est à Madame Marie-Louise Fort.
LN_part1_0000853|Ce combat n’est pas achevé !|Ce combat n’est pas achevé !
LN_part1_0000854|J’en viens aux contentieux européens.|J’en viens aux contentieux européens.
LN_part1_0000855|C’est pourtant exactement la même chose !|C’est pourtant exactement la même chose !
LN_part1_0000856|De quel handicap s’agit-il ?|De quel handicap s’agit-il ?
LN_part1_0000857|De grandes entreprises fonctionnent ainsi, mais cela manquait à notre système bancaire.|De grandes entreprises fonctionnent ainsi, mais cela manquait à notre système bancaire.
LN_part1_0000858|Je sais que le Parlement européen y tient.|Je sais que le Parlement européen y tient.
LN_part1_0000859|Si oui, qu’a-t-il donné ?|Si oui, qu’a-t-il donné ?
LN_part1_0000860|Or le logement, le bâtiment, la construction entrent dans une crise grave.|Or le logement, le bâtiment, la construction entrent dans une crise grave.
LN_part1_0000861|L’entreprise Gad a en effet été placée en redressement judiciaire.|L’entreprise Gad a en effet été placée en redressement judiciaire.
LN_part1_0000862|C’est la raison pour laquelle je m’y opposerai.|C’est la raison pour laquelle je m’y opposerai.
LN_part1_0000863|Poussons la logique jusqu’au bout !|Poussons la logique jusqu’au bout !
LN_part1_0000864|L’outrage n’est pas une infraction exceptionnelle.|L’outrage n’est pas une infraction exceptionnelle.
LN_part1_0000865|La situation est la même, ce matin, avec le Conseil supérieur de la coopération.|La situation est la même, ce matin, avec le Conseil supérieur de la coopération.
LN_part1_0000866|En effet, vous supprimez trois heures de face-à-face pédagogique hebdomadaire.|En effet, vous supprimez trois heures de face-à-face pédagogique hebdomadaire.
LN_part1_0000867|Le modèle allemand lui-même n’en sortira pas indemne.|Le modèle allemand lui-même n’en sortira pas indemne.
LN_part1_0000868|En revanche, l’idée ne tombe pas.|En revanche, l’idée ne tombe pas.
LN_part1_0000869|Qu’a fait le Conseil constitutionnel ?|Qu’a fait le Conseil constitutionnel ?
LN_part1_0000870|Qui plus est, changer les fenêtres sans faire un diagnostic complet, cela ne sert à rien.|Qui plus est, changer les fenêtres sans faire un diagnostic complet, cela ne sert à rien.
LN_part1_0000871|La parole est à Monsieur André Schneider.|La parole est à Monsieur André Schneider.
LN_part1_0000872|Pour ce faire, je m’attacherai à répondre à trois questions.|Pour ce faire, je m’attacherai à répondre à trois questions.
LN_part1_0000873|Alors, mes chers collègues, je voterai oui.|Alors, mes chers collègues, je voterai oui.
LN_part1_0000874|Cette élection a lieu au scrutin secret à la tribune.|Cette élection a lieu au scrutin secret à la tribune.
LN_part1_0000875|Faites en sorte que ceux qui travaillent à domicile ne soient pas pénalisés.|Faites en sorte que ceux qui travaillent à domicile ne soient pas pénalisés.
LN_part1_0000876|Car c’est par notre travail que nous jouons pleinement notre rôle de parlementaire.|Car c’est par notre travail que nous jouons pleinement notre rôle de parlementaire.
LN_part1_0000877|Il avait été retiré pour des raisons liées à un détail technique.|Il avait été retiré pour des raisons liées à un détail technique.
LN_part1_0000878|Nous avons, nous, choisi l’action.|Nous avons, nous, choisi l’action.
LN_part1_0000879|Je me sens, ce soir, un peu humilié.|Je me sens, ce soir, un peu humilié.
LN_part1_0000880|J’ai été très étonné de lire l’interview de Monsieur Moscovici dans le Journal du dimanche.|J’ai été très étonné de lire l’interview de Monsieur Moscovici dans le Journal du dimanche.
LN_part1_0000881|C’est l’un des objets importants du texte.|C’est l’un des objets importants du texte.
LN_part1_0000882|Et si oui, sous quelle forme ?|Et si oui, sous quelle forme ?
LN_part1_0000883|On voit qu’il y a du chemin à faire…|On voit qu’il y a du chemin à faire…
LN_part1_0000884|C’est pourquoi je demande la suppression de l’article deux.|C’est pourquoi je demande la suppression de l’article deux.
LN_part1_0000885|La parole est à Monsieur Philippe Gomes, pour soutenir l’amendement numéro cinq cents sept.|La parole est à Monsieur Philippe Gomes, pour soutenir l’amendement numéro cinq cents sept.
LN_part1_0000886|Certains témoignages ont été très forts.|Certains témoignages ont été très forts.
LN_part1_0000887|Du calme, mes chers collègues.|Du calme, mes chers collègues.
LN_part1_0000888|Cette hausse est brutale et profondément injuste.|Cette hausse est brutale et profondément injuste.
LN_part1_0000889|Cinquième question, que fait-on ?|Cinquième question, que fait-on ?
LN_part1_0000890|Il va nous parler de la Meuse !|Il va nous parler de la Meuse !
LN_part1_0000891|Ce n’est pas du tout la même base.|Ce n’est pas du tout la même base.
LN_part1_0000892|Pas à la seconde, chère collègue !|Pas à la seconde, chère collègue !
LN_part1_0000893|Le socle est une fin en soi et non un moyen.|Le socle est une fin en soi et non un moyen.
LN_part1_0000894|Manquez-vous à ce point de mémoire ?|Manquez-vous à ce point de mémoire ?
LN_part1_0000895|La réalité est tout autre.|La réalité est tout autre.
LN_part1_0000896|Nous nous trouvons être ici les seuls véritables défenseurs de la parité.|Nous nous trouvons être ici les seuls véritables défenseurs de la parité.
LN_part1_0000897|Le dix-neuf juillet, c’est le rétablissement des droits de succession.|Le dix-neuf juillet, c’est le rétablissement des droits de succession.
LN_part1_0000898|Cela est un peu flou.|Cela est un peu flou.
LN_part1_0000899|Le Bureau aura à trancher.|Le Bureau aura à trancher.
LN_part1_0000900|Vous affirmez que seuls les plus riches vont payer la note.|Vous affirmez que seuls les plus riches vont payer la note.
LN_part1_0000901|Et quid des réductions fiscales ?|Et quid des réductions fiscales ?
LN_part1_0000902|Le dispositif fera office de signal pour aller vers l’efficacité.|Le dispositif fera office de signal pour aller vers l’efficacité.
LN_part1_0000903|Quant à la famille ou aux proches, nous précisons quel doit être leur rôle.|Quant à la famille ou aux proches, nous précisons quel doit être leur rôle.
LN_part1_0000904|Je regrette vivement ce retard.|Je regrette vivement ce retard.
LN_part1_0000905|Ce changement d’approche doit être tenté.|Ce changement d’approche doit être tenté.
LN_part1_0000906|Je doute d’ailleurs de la compatibilité de ce dispositif avec le droit européen.|Je doute d’ailleurs de la compatibilité de ce dispositif avec le droit européen.
LN_part1_0000907|Je me demande pourquoi on ne retrouve pas une telle diversité dans vos rangs.|Je me demande pourquoi on ne retrouve pas une telle diversité dans vos rangs.
LN_part1_0000908|À eux et à leurs familles, dont nous partageons la douleur, et peut-être aussi la fierté.|À eux et à leurs familles, dont nous partageons la douleur, et peut-être aussi la fierté.
LN_part1_0000909|Nous avons vu des enfants s’agenouiller dans la rue sous la pluie…|Nous avons vu des enfants s’agenouiller dans la rue sous la pluie…
LN_part1_0000910|Cette proposition concrétise votre engagement.|Cette proposition concrétise votre engagement.
LN_part1_0000911|Naturellement, ça allait bien marcher.|Naturellement, ça allait bien marcher.
LN_part1_0000912|Quelles preuves devront-elles fournir ?|Quelles preuves devront-elles fournir ?
LN_part1_0000913|Or elle n’a jamais été aussi faible.|Or elle n’a jamais été aussi faible.
LN_part1_0000914|Peu importe, ce n’est pas le sujet.|Peu importe, ce n’est pas le sujet.
LN_part1_0000915|Je souhaite vraiment une réponse à un moment ou un autre.|Je souhaite vraiment une réponse à un moment ou un autre.
LN_part1_0000916|Cette seconde délibération a plusieurs objets.|Cette seconde délibération a plusieurs objets.

